entity_id,dimension,semantic_key,value,coordinate,lens_id,translator_version
discogs:28638091,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:24893972,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:24893972,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:27604608,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:27604608,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:32428182,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:32428182,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:21794644,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:21794644,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:20446987,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:20446987,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:20939464,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:20939464,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:32796732,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:32796732,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:35238409,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:35238409,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:30444293,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:30444293,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:30560494,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:30560494,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:25106521,who,artist,Taylor Swift,WHO|artist|Taylor Swift,discogs_v1,1.0.0
discogs:25106521,who,label,Republic Records,WHO|label|Republic Records,discogs_v1,1.0.0
discogs:25106521,who,label,Universal Music,WHO|label|Universal Music,discogs_v1,1.0.0
discogs:33678129,who,artist,"Wes Montgomery, Wynton Kelly Trio","WHO|artist|Wes Montgomery, Wynton Kelly Trio",discogs_v1,1.0.0
discogs:33678129,who,label,Resonance Records,WHO|label|Resonance Records,discogs_v1,1.0.0
discogs:10889050,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:10889050,who,label,Rhino Records (2),WHO|label|Rhino Records (2),discogs_v1,1.0.0
discogs:3141902,who,artist,The Kinks,WHO|artist|The Kinks,discogs_v1,1.0.0
discogs:3141902,who,label,Rhino Records (2),WHO|label|Rhino Records (2),discogs_v1,1.0.0
discogs:35786500,who,artist,Ramones,WHO|artist|Ramones,discogs_v1,1.0.0
